,pupilId,classId,taskId,taskSeriesId,duration,state,submitted,subType,evaluation,falseAttempts,hintsTaken,rating,teacherFeedback,question,answers,minLabel,maxLabel,hints,sampleSolution,number words in answer,rating_content,rating_format,rating_creativity
1280,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Clustering-1-1-1,Clustering-1,30,"[False, False, True, True]",True,multipleChoice,false,"[[False, False, True, False], [False, False, True, False]]",1,,,Was war unüberwachtes Lernen noch gleich?,"[{'de': 'Beim unüberwachten Lernen nutzt man Daten mit Label', 'en-US': 'In unsupervised learning, one uses data with label'}, {'de': 'Beim unüberwachten Lernen wollen wir die richtigen Label für neue Daten vorhersagen', 'en-US': 'In unsupervised learning, we want to predict the correct labels for new data'}, {'de': 'Beim unüberwachten Lernen hat man keine Label für die Daten', 'en-US': ""In unsupervised learning, you don't have a label for the data""}, {'de': 'Beim unüberwachten Lernen geht es darum, Struktur in den Daten zu finden', 'en-US': 'Unsupervised learning is about finding structure in the data'}]",,,Hier geht es nicht um überwachtes Lernen!,"[False, False, True, True]",,,,
1281,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Clustering-1-1-2,Clustering-1,37,"[True, False]",True,multipleChoice,correct,,,,,Welche Aussagen über die anderen beiden Cluster stimmen?,"[{'de': 'Die Youtuber im roten Cluster laden öfter Videos hoch', 'en-US': 'The Youtubers in the red cluster upload videos more often'}, {'de': 'Die Youtuber im blauen Cluster laden öfter Videos hoch', 'en-US': 'The Youtubers in the blue cluster upload videos more often'}]",,,,"[True, False]",,,,
1282,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Clustering-1-1-3,Clustering-1,65,8,True,inputField,correct,,,,,Wie viele Youtuber sind sowohl sehr aktiv als auch beliebt?,,,,In welchem Cluster sind die beliebtesten und aktivsten Youtuber?,8,,,,
1283,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Clustering-1-1-4,Clustering-1,9,7,True,inputField,correct,,,,,"Wie viele Youtuber sind aktiv, haben aber nicht so viele Views?",,,,"Welche Gruppe hat viele Uploads, aber nicht so viele Views? Wie viele Youtuber sind in diesem Cluster?",7,,,,
1284,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Classification-2-1-1,Classification-2,61,1,True,inputField,false,['2'],,,,Wie viele Filme stimmen zwischen Josi und Alex überein? Gib die Zahl in dieses Feld ein.,,,,,1,,,,
1285,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Classification-2-1-2,Classification-2,34,1,True,inputField,false,['0'],,,,Wie viele Filme stimmen zwischen Paul und Alex überein?,,,,,1,,,,
1286,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Classification-2-1-3,Classification-2,29,3,True,inputField,false,['2'],,,,Wie viele Filme stimmen zwischen Mahmud und Alex überein?,,,,,3,,,,
1287,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Classification-2-1-4,Classification-2,25,1,True,inputField,correct,,,,,Wie viele Filme stimmen zwischen Anna und Alex überein?,,,,,1,,,,
1288,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Classification-2-1-5,Classification-2,27,1,True,inputField,correct,,,,,Wie viele Filme stimmen zwischen Isa und Alex überein?,,,,,1,,,,
1289,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Classification-2-1-6,Classification-2,14,"[False, False, True, False, False]",True,multipleChoice,correct,,,,,Wer hat den ähnlichsten Filmgeschmack zu Alex?,"[{'de': 'Josi', 'en-US': 'Josi'}, {'de': 'Paul', 'en-US': 'Paul'}, {'de': 'Mahmud', 'en-US': 'Mahmud'}, {'de': 'Anna', 'en-US': 'Anna'}, {'de': 'Isa', 'en-US': 'Isa'}]",,,Wer hatte die meisten Übereinstimmungen mit Alex?,"[False, False, True, False, False]",,,,
1290,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Classification-2-1-7,Classification-2,18,"[False, False, True, False, False]",True,multipleChoice,false,"[[False, False, False, True, False], [False, False, False, True, False]]",1,,,Welchen Film kannst du Alex guten Gewissens empfehlen?,"[{'de': 'James Bond', 'en-US': 'James Bond'}, {'de': 'Herr der Ringe', 'en-US': 'Lord of the Rings'}, {'de': 'Avengers Endgame', 'en-US': 'Avengers Endgame'}, {'de': 'Fluch der Karibik', 'en-US': 'Pirates of the Caribbean'}, {'de': 'Hangover', 'en-US': 'Hangover'}]",,,Welchen Film hat Mahmud zuletzt geschaut?,"[False, False, True, False, False]",,,,
1291,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Classification-2-1-8,Classification-2,49,"[True, False, True]",True,multipleChoice,false,"[[False, True, False], [False, True, False]]",1,,,Welche Aussagen stimmen?,"[{'de': 'Ein Algorithmus, der dir basierend auf deinen Lieblingsfächern einen Beruf vorschlägt, könnte man mittels überwachtem Lernen umsetzen', 'en-US': 'An algorithm that suggests a profession based on your favorite subjects could be implemented using supervised learning'}, {'de': 'Ein Algorithmus, der ähnliche Berufe gruppiert, gehört zum überwachten Lernen', 'en-US': 'An algorithm that groups similar occupations is part of supervised learning'}, {'de': 'Ein Algorithmus, der anhand vieler alter Fälle gelernt hat, medizinische Diagnosen zu stellen, gehört zum überwachten Lernen', 'en-US': 'An algorithm that has learned to make medical diagnoses based on many old cases is part of supervised learning'}]",,,"Denk daran, dass wir beim überwachten Lernen Label voraussagen. Welcher dieser Algorithmen sagt ein Label voraus?","[True, False, True]",,,,
1292,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Clustering-2-1-1,Clustering-2,100,1=Make-Up3=auto,True,freetext,correct,,,"{'content': 5, 'format': 5, 'creativity': 5}",,"Schau dir die Mittelpunkte der Cluster genau an. Welches Cluster repräsentiert am ehesten eine Make-Up-Marke? Und die Zuschauer welches Clusters würden am ehesten Autos kaufen? Beschreibe in 4-5 Sätzen, welche Cluster du jeweils gewählt hast und warum diese Youtuber die perfekten Markenbotschafter dafür wären.",,,,,"Make-Up: Cluster 1 repräsentiert es am besten. Ist bereits Thema und die Zuschauer sind die richtig Zielgruppe. Autos: Cluster 3-6 wären alle alt genug. Alle wären möglich, käme auf das Auto an. Cluster 4 zB eher Familienautos, 5 und 6 eher günstige Kleinwagen und Cluster 3 auch teurere Autos.",1.0,5.0,5.0,5.0
1293,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,LimitsML-1-1,LimitsML,67,"[True, True, False]",True,multipleChoice,false,"[[True, False, False]]",,,,"Was könnte passieren, wenn wir bei den Hundebildern nur Bilder von einer Hunderasse nutzen würden?","[{'de': 'Der Algorithmus würde nur Hunde dieser Rasse zuverlässig als Hunde erkennen', 'en-US': 'The algorithm would only reliably recognize dogs of this breed as dogs'}, {'de': 'Bei Hunden anderer Rassen ist es schwer zu sagen, ob er sie erkennen würde, aber sehr wahrscheinlich nicht so zuverlässig', 'en-US': ""With other breed dogs, it's hard to say if he would recognize them, but most likely not as reliably""}, {'de': 'Der Algorithmus würde immer noch alle Hunderassen als Hunde erkennen, weil es keine Katzen sind', 'en-US': 'The algorithm would still recognize all dog breeds as dogs because they are not cats'}]",,,,"[True, True, False]",,,,
1294,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,LimitsML-1-2,LimitsML,23,ist ja richtig,True,freetext,correct,,,"{'content': 5, 'format': 5, 'creativity': 5}",,"Was würde passieren, wenn wir alle Bilder von Hunden durch Bilder von Seehunden ersetzen würden, diese aber als Hunde labeln?",,,,,"Der Algorithmus würde lernen, Seehunde auf unseren Bildern zu erkennen, ihnen aber das Label “Hund” geben.",3.0,5.0,5.0,5.0
1295,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,EvalML-1-1,EvalML,6,56,True,surveySlider,,,,,,"Wie gut hast du verstanden, was KI ist? Sei dabei so ehrlich es geht damit wir diese Inhalte noch verbessern können.",,Gar nicht,Sehr gut,,,,,,
1296,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,EvalML-1-2,EvalML,3,52,True,surveySlider,,,,,,Wie gut hast du den Unterschied zwischen spezifischer und allgemeiner KI verstanden?,,Gar nicht,Sehr gut,,,,,,
1297,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,EvalML-1-3,EvalML,8,"[True, False, False, True, False, True, False, False, True]",True,multipleChoice,false,"[[False, False, False, False, False, False, False, True, False]]",,,,Welche der Aussagen stimmen?,"[{'de': 'KI-Anwendungen zeichnen sich dadurch aus, dass sie intelligentes Verhalten zeigen, autonom funktionieren und mit Erfahrung lernen', 'en-US': 'AI applications are characterized by exhibiting intelligent behavior, functioning autonomously, and learning with experience'}, {'de': 'Eine fertige KI-Anwendung kann nicht ohne Hilfe von einem Menschen funktionieren', 'en-US': 'A finished AI application cannot function without help from a human'}, {'de': 'Eine fertige KI-Anwendung kann nicht mit Erfahrung lernen, sie bleibt, wie sie ist', 'en-US': 'A ready-made AI application cannot learn with experience, it remains as it is'}, {'de': 'Eine spezifische KI zeigt intelligentes Verhalten in einem kleinen Bereich', 'en-US': 'A specific AI exhibits intelligent behavior in a small domain'}, {'de': 'Jede KI hat allgemeine Intelligenz. Damit ist jede KI eine allgemeine KI', 'en-US': 'Every AI has general intelligence. Thus every AI is a general AI'}, {'de': 'Ein Programm, dass so gut Schach spielen kann, wie Menschen, ist ein Beispiel für eine spezifische KI', 'en-US': 'A program that can play chess as well as humans is an example of a specific AI'}, {'de': 'Derzeit gibt es sowohl Anwendungen, die zur spezifischen, als auch welche, die zur allgemeinen KI gehören', 'en-US': 'Currently, there are applications that belong to specific AI as well as those that belong to general AI'}, {'de': 'KI kann irgendwann alles besser als der Mensch', 'en-US': 'AI will eventually be able to do everything better than humans'}, {'de': 'Jeder Mensch wird zukünftig eine Vielzahl verschiedener KIs in seinem Alltag nutzen', 'en-US': 'In the future, everyone will use a variety of different AIs in their everyday lives'}]",,,,"[True, False, False, True, False, True, False, False, True]",,,,
1298,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,EvalML-1-4,EvalML,7,"[True, False, True, False]",True,multipleChoice,false,"[[False, True, False, False], [False, True, False, False]]",1,,,Welche der folgenden Anwendungen enthalten KI-Methoden?,"[{'de': 'Die Erkennung von Gegenständen auf Bildern', 'en-US': 'The recognition of objects in images'}, {'de': 'Das Sortieren von Bildern nach Datum', 'en-US': 'Sorting images by date'}, {'de': 'Ein personalisiertes Empfehlungssystem für Musik', 'en-US': 'A personalized recommendation system for music'}, {'de': 'Eine Nachrichtenseite, die jedem Nutzer den gleichen Inhalt präsentiert', 'en-US': 'A news site that presents the same content to every user'}]",,,"Denk an die drei Eigenschaften, die KI-Anwendungen ausmachen: intelligentes Verhalten, Lernen mit Erfahrung und Selbständigkeit.","[True, False, True, False]",,,,
1299,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,EvalML-1-5,EvalML,3,54,True,surveySlider,,,,,,"Wie gut hast du verstanden, was maschinelles Lernen ist? Sei dabei so ehrlich es geht, damit wir diese Inhalte noch verbessern können.",,Gar nicht,Sehr gut,,,,,,
1300,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,EvalML-1-6,EvalML,3,58,True,surveySlider,,,,,,"Wie sehr hast du das Gefühl, verstanden zu haben, was der Unterschied zwischen überwachtem und unüberwachtem Lernen ist?",,Gar nicht,Sehr gut,,,,,,
1301,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,EvalML-1-7,EvalML,19,.,True,freetext,false,['<p>.</p>'],,"{'content': 5, 'format': 5, 'creativity': 5}",,"Beschreib noch einmal in eigenen Worten, was maschinelles Lernen ist.",,,,,"Das maschinelle Lernen ist ein Teilbereich der KI. Er beschäftigt sich mit Programmen, die selbständig in großen Datenmengen Gesetzmäßigkeiten erkennen können. Solche Programme lernen anhand vieler Beispiele bzw. aus Erfahrung.",1.0,5.0,5.0,5.0
1302,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,EvalML-1-8,EvalML,8,"[True, False, True, True, False, True, True, True]",True,multipleChoice,false,"[[False, True, False, True, False, False, False, False]]",,,,Welche der Aussagen über maschinelles Lernen stimmen?,"[{'de': 'Algorithmen des maschinellen Lernens können aus vorhandenen Daten selbständig lernen', 'en-US': 'Machine learning algorithms can learn autonomously from existing data'}, {'de': 'Beim überwachten Lernen nutzen wir Daten ohne Label', 'en-US': 'In supervised learning, we use data without a label'}, {'de': 'Beim unüberwachten Lernen versuchen wir, Strukturen in den Daten zu entdecken', 'en-US': 'In unsupervised learning, we try to discover structure in the data'}, {'de': 'Clustering ist ein Beispiel für unüberwachtes Lernen', 'en-US': 'Clustering is an example of unsupervised learning'}, {'de': 'Wenn wir für Daten Label vorhersagen wollen, betreiben wir Clustering', 'en-US': 'When we want to predict labels for data points, we engage in clustering'}, {'de': 'Wenn wir für Daten Label vorhersagen wollen, betreiben wir überwachtes Lernen', 'en-US': 'If we want to predict label for data, we do supervised learning'}, {'de': 'Algorithmen des maschinellen Lernens lernen nur, was in den Daten vorhanden ist. Daher ist die Auswahl an Trainingsdaten sehr wichtig', 'en-US': 'Machine learning algorithms only learn what is available in the data. Therefore, the selection of training data is very important'}, {'de': 'Algorithmen des maschinellen Lernens benötigen oft große Mengen an Daten, damit sie gute Ergebnisse erzielen', 'en-US': 'Machine learning algorithms often require large amounts of data to produce good results'}]",,,,"[True, False, True, True, False, True, True, True]",,,,
1303,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,EvalML-1-9,EvalML,8,"[True, True]",True,multipleChoice,false,"[[False, True]]",,,,Welche Art des Lernens sind folgende Aufgaben?,"[{'de': 'Eine Webseite, die für neue Rezepte vorhersagt, ob sie dir “gefallen” oder “nicht gefallen”, ist eine Aufgabe für das überwachte Lernen', 'en-US': 'A website that predicts whether you will ""like"" or ""dislike"" new recipes is a task for supervised learning'}, {'de': 'Eine Webseite, die ähnliche Rezepte gruppiert, wäre eine Aufgabe für das Clustering', 'en-US': 'A website that groups similar recipes would be a task for clustering'}]",,,,"[True, True]",,,,
1304,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Impact-1-1-1,Impact-1,122,"[False, True]",True,multipleChoice,correct,,,,,"Was glaubst du, warum das Gesicht der dunkelhäutigen Frau nicht erkannt wurde?","[{'de': 'Der Algorithmus wurde falsch programmiert', 'en-US': 'The algorithm was programmed incorrectly'}, {'de': 'Die Trainingsdaten, mit denen der Algorithmus gelernt hat, enthielten keine oder kaum Bilder von dunkelhäutigen Menschen', 'en-US': 'The training data with which the algorithm learned contained no or hardly any images of dark-skinned people'}]",,,,"[False, True]",,,,
1305,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Impact-2-1-1,Impact-2,177,man kann alles mögliche damit machen,True,freetext,correct,,,"{'content': 5, 'format': 5, 'creativity': 5}",,Was für Probleme könnten durch den Einsatz von Deepfakes entstehen?,,,,,"Mögliche Probleme: Der Ruf und die Privatsphäre bestimmter Personen kann gezielt angegriffen werden. Meinungen können manipuliert werden. Es wird möglich, Videobeweisen leichter zu widersprechen.",6.0,5.0,5.0,5.0
1306,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Impact-2-1-2,Impact-2,18,22,True,surveySlider,,,,,,"Ich würde gerne in einem Land leben, dass den Alltag aller Bürger mit KI überwacht.",,Stimme nicht zu,Stimme stark zu,,,,,,
1307,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Impact-2-1-3,Impact-2,11,89,True,surveySlider,,,,,,Die Überwachung des Alltags aller Bürger sehe ich sehr kritisch.,,Stimme nicht zu,Stimme stark zu,,,,,,
1308,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Impact-2-1-4,Impact-2,11,72,True,surveySlider,,,,,,"Mich würde es stören, mittels KI-Technologien überwacht zu werden.",,Stimme nicht zu,Stimme stark zu,,,,,,
1309,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Impact-2-1-5,Impact-2,10,32,True,surveySlider,,,,,,Die Überwachung durch die Regierung bietet viele Vorteile für die Gesellschaft.,,Stimme nicht zu,Stimme stark zu,,,,,,
1310,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Impact-2-1-6,Impact-2,8,84,True,surveySlider,,,,,,"Ich würde nicht in einem Land leben wollen, dass meinen Alltag überwacht.",,Stimme nicht zu,Stimme stark zu,,,,,,
1311,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Impact-2-1-7,Impact-2,8,32,True,surveySlider,,,,,,In einem Land mit Überwachung würde ich mich sehr sicher fühlen.,,Stimme nicht zu,Stimme stark zu,,,,,,
1312,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Impact-3-1-1,Impact-3,105,"[0, 1, 0, 0, 1, 0]",True,survey,,,,,,"Was glaubst du, welche Berufe relativ einfach von KI-Anwendungen übernommen werden können?","[{'de': 'Pflegepersonal', 'en-US': 'Care givers'}, {'de': 'LKW- und Taxifahrer', 'en-US': 'Truck and cab drivers'}, {'de': 'Wissenschaftler', 'en-US': 'Scientists'}, {'de': 'Angestellte bei einer Bank oder Versicherung', 'en-US': 'Employees at a bank or insurance company'}, {'de': 'Angestellte im Kundenservice', 'en-US': 'Customer service employees'}, {'de': 'Lehrer', 'en-US': 'Teacher'}]",,,,,,,,
1313,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Impact-3-1-2,Impact-3,53,"[False, True, False, True, True, False]",True,multipleChoice,false,"[[False, True, False, True, False, False], [False, True, False, True, False, False], [False, True, False, True, False, False], [False, True, False, True, False, False], [False, True, False, True, False, False], [False, True, False, True, False, False]]",2,,,Welche Jobs sind also bedroht?,"[{'de': 'Pflegepersonal', 'en-US': 'Care givers'}, {'de': 'LKW- und Taxifahrer', 'en-US': 'Truck and cab drivers'}, {'de': 'Wissenschaftler', 'en-US': 'Scientists'}, {'de': 'Angestellte bei einer Bank oder Versicherung', 'en-US': 'Employees at a bank or insurance company'}, {'de': 'Angestellte im Kundenservice', 'en-US': 'Customer service employees'}, {'de': 'Lehrer', 'en-US': 'Teacher'}]",,,"Kaum betroffen sind soziale Jobs und solche, die viel abstraktes Denken benötigen.","[False, True, False, True, True, False]",,,,
1314,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Impact-3-1-3,Impact-3,501,wenn man krank ist dan arbeitet die KI weiter ,True,freetext,correct,,,"{'content': 5, 'format': 5, 'creativity': 5}",,"In vielen Bereichen wird der Mensch auch nicht ersetzt, sondern mit KI-Methoden kombiniert eingesetzt werden. Was wären positive Auswirkungen dieser Kooperation?",,,,,"Mögliche Antworten wären: Effizientere und sicherere Arbeit, Fehlerreduzierung, neue Möglichkeiten, Menschen haben idealerweise mehr Zeit für soziale Berufe und Berufe mit Kreativität, Firmen haben steigende Produktivität bei sinkenden Kosten, wirtschaftliches Wachstum...",9.0,5.0,5.0,5.0
1315,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Impact-4-1-1,Impact-4,47,"[True, False, True, True, True, True, False]",True,multipleChoice,false,"[[False, True, True, True, True, False, False], [False, True, True, True, True, False, False], [True, True, True, True, True, False, False], [True, True, True, True, True, False, False]]",1,,,Was sind möglichen Folgen vom Einsatz von KI in der Medizin?,"[{'de': 'KI kann die Erkennung von Tumoren auf Scans verbessern', 'en-US': 'AI can improve tumor detection on scans'}, {'de': 'KI-Methoden können immer die richtige Diagnose stellen', 'en-US': 'AI methods can always make the right diagnosis'}, {'de': 'KI kann helfen, bessere Diagnosen zu stellen', 'en-US': 'AI can help make better diagnoses'}, {'de': 'KI kann helfen, die richtigen Behandlungen zu empfehlen', 'en-US': 'AI can help recommend the right treatments'}, {'de': 'KI kann helfen, die Behandlungen besser an jeden einzelnen Patienten anzupassen', 'en-US': 'AI can help better tailor treatments to each individual patient'}, {'de': 'KI kann die medizinische Versorgung günstiger machen', 'en-US': 'AI can make medical care more affordable'}, {'de': 'KI-Methoden werden Ärzte komplett ersetzen', 'en-US': 'AI methods will completely replace doctors'}]",,,"Denk auch an alles, was du schon über KI weißt.","[True, False, True, True, True, True, False]",,,,
